UPS_sub_0_noise_mag_5.0_std_0.5,UPS_sub_0_noise_mag_5.0_std_1.0,UPS_sub_0_noise_mag_10.0_std_0.5,UPS_sub_0_noise_mag_10.0_std_1.0,UPS_sub_1_noise_mag_5.0_std_0.5,UPS_sub_1_noise_mag_5.0_std_1.0,UPS_sub_1_noise_mag_10.0_std_0.5,UPS_sub_1_noise_mag_10.0_std_1.0,UPS_sub_2_noise_mag_5.0_std_0.5,UPS_sub_2_noise_mag_5.0_std_1.0,UPS_sub_2_noise_mag_10.0_std_0.5,UPS_sub_2_noise_mag_10.0_std_1.0,UPS_sub_3_noise_mag_5.0_std_0.5,UPS_sub_3_noise_mag_5.0_std_1.0,UPS_sub_3_noise_mag_10.0_std_0.5,UPS_sub_3_noise_mag_10.0_std_1.0,UPS_sub_4_noise_mag_5.0_std_0.5,UPS_sub_4_noise_mag_5.0_std_1.0,UPS_sub_4_noise_mag_10.0_std_0.5,UPS_sub_4_noise_mag_10.0_std_1.0,UPS_sub_5_noise_mag_5.0_std_0.5,UPS_sub_5_noise_mag_5.0_std_1.0,UPS_sub_5_noise_mag_10.0_std_0.5,UPS_sub_5_noise_mag_10.0_std_1.0,UPS_sub_6_noise_mag_5.0_std_0.5,UPS_sub_6_noise_mag_5.0_std_1.0,UPS_sub_6_noise_mag_10.0_std_0.5,UPS_sub_6_noise_mag_10.0_std_1.0,UPS_sub_7_noise_mag_5.0_std_0.5,UPS_sub_7_noise_mag_5.0_std_1.0,UPS_sub_7_noise_mag_10.0_std_0.5,UPS_sub_7_noise_mag_10.0_std_1.0,UPS_sub_8_noise_mag_5.0_std_0.5,UPS_sub_8_noise_mag_5.0_std_1.0,UPS_sub_8_noise_mag_10.0_std_0.5,UPS_sub_8_noise_mag_10.0_std_1.0,UPS_sub_9_noise_mag_5.0_std_0.5,UPS_sub_9_noise_mag_5.0_std_1.0,UPS_sub_9_noise_mag_10.0_std_0.5,UPS_sub_9_noise_mag_10.0_std_1.0,AAPL_sub_0_noise_mag_5.0_std_0.5,AAPL_sub_0_noise_mag_5.0_std_1.0,AAPL_sub_0_noise_mag_10.0_std_0.5,AAPL_sub_0_noise_mag_10.0_std_1.0,AAPL_sub_1_noise_mag_5.0_std_0.5,AAPL_sub_1_noise_mag_5.0_std_1.0,AAPL_sub_1_noise_mag_10.0_std_0.5,AAPL_sub_1_noise_mag_10.0_std_1.0,AAPL_sub_2_noise_mag_5.0_std_0.5,AAPL_sub_2_noise_mag_5.0_std_1.0,AAPL_sub_2_noise_mag_10.0_std_0.5,AAPL_sub_2_noise_mag_10.0_std_1.0,AAPL_sub_3_noise_mag_5.0_std_0.5,AAPL_sub_3_noise_mag_5.0_std_1.0,AAPL_sub_3_noise_mag_10.0_std_0.5,AAPL_sub_3_noise_mag_10.0_std_1.0,AAPL_sub_4_noise_mag_5.0_std_0.5,AAPL_sub_4_noise_mag_5.0_std_1.0,AAPL_sub_4_noise_mag_10.0_std_0.5,AAPL_sub_4_noise_mag_10.0_std_1.0,AAPL_sub_5_noise_mag_5.0_std_0.5,AAPL_sub_5_noise_mag_5.0_std_1.0,AAPL_sub_5_noise_mag_10.0_std_0.5,AAPL_sub_5_noise_mag_10.0_std_1.0,AAPL_sub_6_noise_mag_5.0_std_0.5,AAPL_sub_6_noise_mag_5.0_std_1.0,AAPL_sub_6_noise_mag_10.0_std_0.5,AAPL_sub_6_noise_mag_10.0_std_1.0,AAPL_sub_7_noise_mag_5.0_std_0.5,AAPL_sub_7_noise_mag_5.0_std_1.0,AAPL_sub_7_noise_mag_10.0_std_0.5,AAPL_sub_7_noise_mag_10.0_std_1.0,AAPL_sub_8_noise_mag_5.0_std_0.5,AAPL_sub_8_noise_mag_5.0_std_1.0,AAPL_sub_8_noise_mag_10.0_std_0.5,AAPL_sub_8_noise_mag_10.0_std_1.0,AAPL_sub_9_noise_mag_5.0_std_0.5,AAPL_sub_9_noise_mag_5.0_std_1.0,AAPL_sub_9_noise_mag_10.0_std_0.5,AAPL_sub_9_noise_mag_10.0_std_1.0,PFE_sub_0_noise_mag_5.0_std_0.5,PFE_sub_0_noise_mag_5.0_std_1.0,PFE_sub_0_noise_mag_10.0_std_0.5,PFE_sub_0_noise_mag_10.0_std_1.0,PFE_sub_1_noise_mag_5.0_std_0.5,PFE_sub_1_noise_mag_5.0_std_1.0,PFE_sub_1_noise_mag_10.0_std_0.5,PFE_sub_1_noise_mag_10.0_std_1.0,PFE_sub_2_noise_mag_5.0_std_0.5,PFE_sub_2_noise_mag_5.0_std_1.0,PFE_sub_2_noise_mag_10.0_std_0.5,PFE_sub_2_noise_mag_10.0_std_1.0,PFE_sub_3_noise_mag_5.0_std_0.5,PFE_sub_3_noise_mag_5.0_std_1.0,PFE_sub_3_noise_mag_10.0_std_0.5,PFE_sub_3_noise_mag_10.0_std_1.0,PFE_sub_4_noise_mag_5.0_std_0.5,PFE_sub_4_noise_mag_5.0_std_1.0,PFE_sub_4_noise_mag_10.0_std_0.5,PFE_sub_4_noise_mag_10.0_std_1.0,PFE_sub_5_noise_mag_5.0_std_0.5,PFE_sub_5_noise_mag_5.0_std_1.0,PFE_sub_5_noise_mag_10.0_std_0.5,PFE_sub_5_noise_mag_10.0_std_1.0,PFE_sub_6_noise_mag_5.0_std_0.5,PFE_sub_6_noise_mag_5.0_std_1.0,PFE_sub_6_noise_mag_10.0_std_0.5,PFE_sub_6_noise_mag_10.0_std_1.0,PFE_sub_7_noise_mag_5.0_std_0.5,PFE_sub_7_noise_mag_5.0_std_1.0,PFE_sub_7_noise_mag_10.0_std_0.5,PFE_sub_7_noise_mag_10.0_std_1.0,PFE_sub_8_noise_mag_5.0_std_0.5,PFE_sub_8_noise_mag_5.0_std_1.0,PFE_sub_8_noise_mag_10.0_std_0.5,PFE_sub_8_noise_mag_10.0_std_1.0,PFE_sub_9_noise_mag_5.0_std_0.5,PFE_sub_9_noise_mag_5.0_std_1.0,PFE_sub_9_noise_mag_10.0_std_0.5,PFE_sub_9_noise_mag_10.0_std_1.0,CRM_sub_0_noise_mag_5.0_std_0.5,CRM_sub_0_noise_mag_5.0_std_1.0,CRM_sub_0_noise_mag_10.0_std_0.5,CRM_sub_0_noise_mag_10.0_std_1.0,CRM_sub_1_noise_mag_5.0_std_0.5,CRM_sub_1_noise_mag_5.0_std_1.0,CRM_sub_1_noise_mag_10.0_std_0.5,CRM_sub_1_noise_mag_10.0_std_1.0,CRM_sub_2_noise_mag_5.0_std_0.5,CRM_sub_2_noise_mag_5.0_std_1.0,CRM_sub_2_noise_mag_10.0_std_0.5,CRM_sub_2_noise_mag_10.0_std_1.0,CRM_sub_3_noise_mag_5.0_std_0.5,CRM_sub_3_noise_mag_5.0_std_1.0,CRM_sub_3_noise_mag_10.0_std_0.5,CRM_sub_3_noise_mag_10.0_std_1.0,CRM_sub_4_noise_mag_5.0_std_0.5,CRM_sub_4_noise_mag_5.0_std_1.0,CRM_sub_4_noise_mag_10.0_std_0.5,CRM_sub_4_noise_mag_10.0_std_1.0,CRM_sub_5_noise_mag_5.0_std_0.5,CRM_sub_5_noise_mag_5.0_std_1.0,CRM_sub_5_noise_mag_10.0_std_0.5,CRM_sub_5_noise_mag_10.0_std_1.0,CRM_sub_6_noise_mag_5.0_std_0.5,CRM_sub_6_noise_mag_5.0_std_1.0,CRM_sub_6_noise_mag_10.0_std_0.5,CRM_sub_6_noise_mag_10.0_std_1.0,CRM_sub_7_noise_mag_5.0_std_0.5,CRM_sub_7_noise_mag_5.0_std_1.0,CRM_sub_7_noise_mag_10.0_std_0.5,CRM_sub_7_noise_mag_10.0_std_1.0,CRM_sub_8_noise_mag_5.0_std_0.5,CRM_sub_8_noise_mag_5.0_std_1.0,CRM_sub_8_noise_mag_10.0_std_0.5,CRM_sub_8_noise_mag_10.0_std_1.0,CRM_sub_9_noise_mag_5.0_std_0.5,CRM_sub_9_noise_mag_5.0_std_1.0,CRM_sub_9_noise_mag_10.0_std_0.5,CRM_sub_9_noise_mag_10.0_std_1.0,CVS_sub_0_noise_mag_5.0_std_0.5,CVS_sub_0_noise_mag_5.0_std_1.0,CVS_sub_0_noise_mag_10.0_std_0.5,CVS_sub_0_noise_mag_10.0_std_1.0,CVS_sub_1_noise_mag_5.0_std_0.5,CVS_sub_1_noise_mag_5.0_std_1.0,CVS_sub_1_noise_mag_10.0_std_0.5,CVS_sub_1_noise_mag_10.0_std_1.0,CVS_sub_2_noise_mag_5.0_std_0.5,CVS_sub_2_noise_mag_5.0_std_1.0,CVS_sub_2_noise_mag_10.0_std_0.5,CVS_sub_2_noise_mag_10.0_std_1.0,CVS_sub_3_noise_mag_5.0_std_0.5,CVS_sub_3_noise_mag_5.0_std_1.0,CVS_sub_3_noise_mag_10.0_std_0.5,CVS_sub_3_noise_mag_10.0_std_1.0,CVS_sub_4_noise_mag_5.0_std_0.5,CVS_sub_4_noise_mag_5.0_std_1.0,CVS_sub_4_noise_mag_10.0_std_0.5,CVS_sub_4_noise_mag_10.0_std_1.0,CVS_sub_5_noise_mag_5.0_std_0.5,CVS_sub_5_noise_mag_5.0_std_1.0,CVS_sub_5_noise_mag_10.0_std_0.5,CVS_sub_5_noise_mag_10.0_std_1.0,CVS_sub_6_noise_mag_5.0_std_0.5,CVS_sub_6_noise_mag_5.0_std_1.0,CVS_sub_6_noise_mag_10.0_std_0.5,CVS_sub_6_noise_mag_10.0_std_1.0,CVS_sub_7_noise_mag_5.0_std_0.5,CVS_sub_7_noise_mag_5.0_std_1.0,CVS_sub_7_noise_mag_10.0_std_0.5,CVS_sub_7_noise_mag_10.0_std_1.0,CVS_sub_8_noise_mag_5.0_std_0.5,CVS_sub_8_noise_mag_5.0_std_1.0,CVS_sub_8_noise_mag_10.0_std_0.5,CVS_sub_8_noise_mag_10.0_std_1.0,CVS_sub_9_noise_mag_5.0_std_0.5,CVS_sub_9_noise_mag_5.0_std_1.0,CVS_sub_9_noise_mag_10.0_std_0.5,CVS_sub_9_noise_mag_10.0_std_1.0,GOOG_sub_0_noise_mag_5.0_std_0.5,GOOG_sub_0_noise_mag_5.0_std_1.0,GOOG_sub_0_noise_mag_10.0_std_0.5,GOOG_sub_0_noise_mag_10.0_std_1.0,GOOG_sub_1_noise_mag_5.0_std_0.5,GOOG_sub_1_noise_mag_5.0_std_1.0,GOOG_sub_1_noise_mag_10.0_std_0.5,GOOG_sub_1_noise_mag_10.0_std_1.0,GOOG_sub_2_noise_mag_5.0_std_0.5,GOOG_sub_2_noise_mag_5.0_std_1.0,GOOG_sub_2_noise_mag_10.0_std_0.5,GOOG_sub_2_noise_mag_10.0_std_1.0,GOOG_sub_3_noise_mag_5.0_std_0.5,GOOG_sub_3_noise_mag_5.0_std_1.0,GOOG_sub_3_noise_mag_10.0_std_0.5,GOOG_sub_3_noise_mag_10.0_std_1.0,GOOG_sub_4_noise_mag_5.0_std_0.5,GOOG_sub_4_noise_mag_5.0_std_1.0,GOOG_sub_4_noise_mag_10.0_std_0.5,GOOG_sub_4_noise_mag_10.0_std_1.0,GOOG_sub_5_noise_mag_5.0_std_0.5,GOOG_sub_5_noise_mag_5.0_std_1.0,GOOG_sub_5_noise_mag_10.0_std_0.5,GOOG_sub_5_noise_mag_10.0_std_1.0,GOOG_sub_6_noise_mag_5.0_std_0.5,GOOG_sub_6_noise_mag_5.0_std_1.0,GOOG_sub_6_noise_mag_10.0_std_0.5,GOOG_sub_6_noise_mag_10.0_std_1.0,GOOG_sub_7_noise_mag_5.0_std_0.5,GOOG_sub_7_noise_mag_5.0_std_1.0,GOOG_sub_7_noise_mag_10.0_std_0.5,GOOG_sub_7_noise_mag_10.0_std_1.0,GOOG_sub_8_noise_mag_5.0_std_0.5,GOOG_sub_8_noise_mag_5.0_std_1.0,GOOG_sub_8_noise_mag_10.0_std_0.5,GOOG_sub_8_noise_mag_10.0_std_1.0,GOOG_sub_9_noise_mag_5.0_std_0.5,GOOG_sub_9_noise_mag_5.0_std_1.0,GOOG_sub_9_noise_mag_10.0_std_0.5,GOOG_sub_9_noise_mag_10.0_std_1.0,KO_sub_0_noise_mag_5.0_std_0.5,KO_sub_0_noise_mag_5.0_std_1.0,KO_sub_0_noise_mag_10.0_std_0.5,KO_sub_0_noise_mag_10.0_std_1.0,KO_sub_1_noise_mag_5.0_std_0.5,KO_sub_1_noise_mag_5.0_std_1.0,KO_sub_1_noise_mag_10.0_std_0.5,KO_sub_1_noise_mag_10.0_std_1.0,KO_sub_2_noise_mag_5.0_std_0.5,KO_sub_2_noise_mag_5.0_std_1.0,KO_sub_2_noise_mag_10.0_std_0.5,KO_sub_2_noise_mag_10.0_std_1.0,KO_sub_3_noise_mag_5.0_std_0.5,KO_sub_3_noise_mag_5.0_std_1.0,KO_sub_3_noise_mag_10.0_std_0.5,KO_sub_3_noise_mag_10.0_std_1.0,KO_sub_4_noise_mag_5.0_std_0.5,KO_sub_4_noise_mag_5.0_std_1.0,KO_sub_4_noise_mag_10.0_std_0.5,KO_sub_4_noise_mag_10.0_std_1.0,KO_sub_5_noise_mag_5.0_std_0.5,KO_sub_5_noise_mag_5.0_std_1.0,KO_sub_5_noise_mag_10.0_std_0.5,KO_sub_5_noise_mag_10.0_std_1.0,KO_sub_6_noise_mag_5.0_std_0.5,KO_sub_6_noise_mag_5.0_std_1.0,KO_sub_6_noise_mag_10.0_std_0.5,KO_sub_6_noise_mag_10.0_std_1.0,KO_sub_7_noise_mag_5.0_std_0.5,KO_sub_7_noise_mag_5.0_std_1.0,KO_sub_7_noise_mag_10.0_std_0.5,KO_sub_7_noise_mag_10.0_std_1.0,KO_sub_8_noise_mag_5.0_std_0.5,KO_sub_8_noise_mag_5.0_std_1.0,KO_sub_8_noise_mag_10.0_std_0.5,KO_sub_8_noise_mag_10.0_std_1.0,KO_sub_9_noise_mag_5.0_std_0.5,KO_sub_9_noise_mag_5.0_std_1.0,KO_sub_9_noise_mag_10.0_std_0.5,KO_sub_9_noise_mag_10.0_std_1.0,FB_sub_0_noise_mag_5.0_std_0.5,FB_sub_0_noise_mag_5.0_std_1.0,FB_sub_0_noise_mag_10.0_std_0.5,FB_sub_0_noise_mag_10.0_std_1.0,FB_sub_1_noise_mag_5.0_std_0.5,FB_sub_1_noise_mag_5.0_std_1.0,FB_sub_1_noise_mag_10.0_std_0.5,FB_sub_1_noise_mag_10.0_std_1.0,FB_sub_2_noise_mag_5.0_std_0.5,FB_sub_2_noise_mag_5.0_std_1.0,FB_sub_2_noise_mag_10.0_std_0.5,FB_sub_2_noise_mag_10.0_std_1.0,FB_sub_3_noise_mag_5.0_std_0.5,FB_sub_3_noise_mag_5.0_std_1.0,FB_sub_3_noise_mag_10.0_std_0.5,FB_sub_3_noise_mag_10.0_std_1.0,FB_sub_4_noise_mag_5.0_std_0.5,FB_sub_4_noise_mag_5.0_std_1.0,FB_sub_4_noise_mag_10.0_std_0.5,FB_sub_4_noise_mag_10.0_std_1.0,FB_sub_5_noise_mag_5.0_std_0.5,FB_sub_5_noise_mag_5.0_std_1.0,FB_sub_5_noise_mag_10.0_std_0.5,FB_sub_5_noise_mag_10.0_std_1.0,FB_sub_6_noise_mag_5.0_std_0.5,FB_sub_6_noise_mag_5.0_std_1.0,FB_sub_6_noise_mag_10.0_std_0.5,FB_sub_6_noise_mag_10.0_std_1.0,FB_sub_7_noise_mag_5.0_std_0.5,FB_sub_7_noise_mag_5.0_std_1.0,FB_sub_7_noise_mag_10.0_std_0.5,FB_sub_7_noise_mag_10.0_std_1.0,FB_sub_8_noise_mag_5.0_std_0.5,FB_sub_8_noise_mag_5.0_std_1.0,FB_sub_8_noise_mag_10.0_std_0.5,FB_sub_8_noise_mag_10.0_std_1.0,FB_sub_9_noise_mag_5.0_std_0.5,FB_sub_9_noise_mag_5.0_std_1.0,FB_sub_9_noise_mag_10.0_std_0.5,FB_sub_9_noise_mag_10.0_std_1.0,IBM_sub_0_noise_mag_5.0_std_0.5,IBM_sub_0_noise_mag_5.0_std_1.0,IBM_sub_0_noise_mag_10.0_std_0.5,IBM_sub_0_noise_mag_10.0_std_1.0,IBM_sub_1_noise_mag_5.0_std_0.5,IBM_sub_1_noise_mag_5.0_std_1.0,IBM_sub_1_noise_mag_10.0_std_0.5,IBM_sub_1_noise_mag_10.0_std_1.0,IBM_sub_2_noise_mag_5.0_std_0.5,IBM_sub_2_noise_mag_5.0_std_1.0,IBM_sub_2_noise_mag_10.0_std_0.5,IBM_sub_2_noise_mag_10.0_std_1.0,IBM_sub_3_noise_mag_5.0_std_0.5,IBM_sub_3_noise_mag_5.0_std_1.0,IBM_sub_3_noise_mag_10.0_std_0.5,IBM_sub_3_noise_mag_10.0_std_1.0,IBM_sub_4_noise_mag_5.0_std_0.5,IBM_sub_4_noise_mag_5.0_std_1.0,IBM_sub_4_noise_mag_10.0_std_0.5,IBM_sub_4_noise_mag_10.0_std_1.0,IBM_sub_5_noise_mag_5.0_std_0.5,IBM_sub_5_noise_mag_5.0_std_1.0,IBM_sub_5_noise_mag_10.0_std_0.5,IBM_sub_5_noise_mag_10.0_std_1.0,IBM_sub_6_noise_mag_5.0_std_0.5,IBM_sub_6_noise_mag_5.0_std_1.0,IBM_sub_6_noise_mag_10.0_std_0.5,IBM_sub_6_noise_mag_10.0_std_1.0,IBM_sub_7_noise_mag_5.0_std_0.5,IBM_sub_7_noise_mag_5.0_std_1.0,IBM_sub_7_noise_mag_10.0_std_0.5,IBM_sub_7_noise_mag_10.0_std_1.0,IBM_sub_8_noise_mag_5.0_std_0.5,IBM_sub_8_noise_mag_5.0_std_1.0,IBM_sub_8_noise_mag_10.0_std_0.5,IBM_sub_8_noise_mag_10.0_std_1.0,IBM_sub_9_noise_mag_5.0_std_0.5,IBM_sub_9_noise_mag_5.0_std_1.0,IBM_sub_9_noise_mag_10.0_std_0.5,IBM_sub_9_noise_mag_10.0_std_1.0,AMZN_sub_0_noise_mag_5.0_std_0.5,AMZN_sub_0_noise_mag_5.0_std_1.0,AMZN_sub_0_noise_mag_10.0_std_0.5,AMZN_sub_0_noise_mag_10.0_std_1.0,AMZN_sub_1_noise_mag_5.0_std_0.5,AMZN_sub_1_noise_mag_5.0_std_1.0,AMZN_sub_1_noise_mag_10.0_std_0.5,AMZN_sub_1_noise_mag_10.0_std_1.0,AMZN_sub_2_noise_mag_5.0_std_0.5,AMZN_sub_2_noise_mag_5.0_std_1.0,AMZN_sub_2_noise_mag_10.0_std_0.5,AMZN_sub_2_noise_mag_10.0_std_1.0,AMZN_sub_3_noise_mag_5.0_std_0.5,AMZN_sub_3_noise_mag_5.0_std_1.0,AMZN_sub_3_noise_mag_10.0_std_0.5,AMZN_sub_3_noise_mag_10.0_std_1.0,AMZN_sub_4_noise_mag_5.0_std_0.5,AMZN_sub_4_noise_mag_5.0_std_1.0,AMZN_sub_4_noise_mag_10.0_std_0.5,AMZN_sub_4_noise_mag_10.0_std_1.0,AMZN_sub_5_noise_mag_5.0_std_0.5,AMZN_sub_5_noise_mag_5.0_std_1.0,AMZN_sub_5_noise_mag_10.0_std_0.5,AMZN_sub_5_noise_mag_10.0_std_1.0,AMZN_sub_6_noise_mag_5.0_std_0.5,AMZN_sub_6_noise_mag_5.0_std_1.0,AMZN_sub_6_noise_mag_10.0_std_0.5,AMZN_sub_6_noise_mag_10.0_std_1.0,AMZN_sub_7_noise_mag_5.0_std_0.5,AMZN_sub_7_noise_mag_5.0_std_1.0,AMZN_sub_7_noise_mag_10.0_std_0.5,AMZN_sub_7_noise_mag_10.0_std_1.0,AMZN_sub_8_noise_mag_5.0_std_0.5,AMZN_sub_8_noise_mag_5.0_std_1.0,AMZN_sub_8_noise_mag_10.0_std_0.5,AMZN_sub_8_noise_mag_10.0_std_1.0,AMZN_sub_9_noise_mag_5.0_std_0.5,AMZN_sub_9_noise_mag_5.0_std_1.0,AMZN_sub_9_noise_mag_10.0_std_0.5,AMZN_sub_9_noise_mag_10.0_std_1.0

0.045452,0.044994,0.043658,0.045788,0.043345,0.043571,0.043879,0.043030,0.043579,0.044309,0.042994,0.043717,0.044771,0.046640,0.048462,0.043862,0.043626,0.044634,0.043180,0.043832,0.043781,0.048236,0.052928,0.046617,0.043656,0.044434,0.044018,0.042331,0.050163,0.044626,0.043214,0.044874,0.043904,0.043785,0.043001,0.056645,0.045187,0.055944,0.048183,0.043551,0.045014,0.043664,0.042884,0.046016,0.043433,0.042693,0.045265,0.045566,0.043069,0.046135,0.046422,0.042649,0.054239,0.042581,0.045888,0.044909,0.044255,0.044172,0.043499,0.042467,0.044627,0.042671,0.043757,0.045301,0.053444,0.051422,0.045010,0.042988,0.044138,0.045335,0.044949,0.044504,0.044560,0.050617,0.045497,0.043646,0.045462,0.043973,0.046347,0.043170,0.044760,0.042682,0.053349,0.043013,0.046307,0.063200,0.048569,0.042428,0.044843,0.044301,0.049182,0.044157,0.043362,0.042816,0.043895,0.044108,0.044008,0.043276,0.048550,0.044757,0.042871,0.044638,0.044295,0.042857,0.045878,0.045385,0.043051,0.044932,0.043356,0.042597,0.045145,0.043439,0.043357,0.054543,0.043143,0.053597,0.043718,0.046244,0.048535,0.058209,0.047116,0.044694,0.043357,0.043853,0.045698,0.042776,0.044222,0.043750,0.042919,0.045997,0.043739,0.042755,0.045817,0.045041,0.042383,0.044721,0.044160,0.042533,0.049885,0.045280,0.043534,0.044333,0.045279,0.045280,0.043761,0.053510,0.042174,0.043927,0.044231,0.044757,0.056952,0.042135,0.044279,0.044509,0.043923,0.042499,0.045179,0.044013,0.043229,0.044889,0.045287,0.045988,0.050082,0.043943,0.047519,0.042653,0.047389,0.047144,0.043375,0.042421,0.044358,0.043365,0.045176,0.042888,0.044211,0.044581,0.042210,0.048404,0.044482,0.044004,0.042863,0.044930,0.042990,0.043656,0.043602,0.051397,0.045060,0.043834,0.044692,0.043588,0.043759,0.044094,0.044271,0.042084,0.042673,0.043575,0.044776,0.043196,0.043675,0.043918,0.043156,0.043640,0.044181,0.042813,0.044827,0.043535,0.042357,0.044958,0.043959,0.042732,0.043316,0.043413,0.044466,0.044874,0.044379,0.044994,0.043931,0.044321,0.042883,0.043998,0.044317,0.043861,0.043746,0.044619,0.043828,0.076021,0.050584,0.043970,0.043204,0.043436,0.045146,0.044984,0.046724,0.043372,0.049252,0.044920,0.044721,0.044123,0.043529,0.044174,0.044052,0.043516,0.043094,0.043996,0.044157,0.043779,0.044428,0.044046,0.043305,0.043619,0.047259,0.045001,0.042925,0.043603,0.043363,0.044167,0.043697,0.045867,0.042306,0.045245,0.043267,0.045231,0.048031,0.057221,0.051305,0.042595,0.046652,0.043644,0.043309,0.044855,0.043190,0.055515,0.071859,0.043813,0.045394,0.045768,0.052919,0.045582,0.045604,0.044461,0.054385,0.062750,0.055454,0.053677,0.055892,0.053823,0.052367,0.044840,0.045985,0.045084,0.044955,0.048910,0.048137,0.044738,0.043837,0.045357,0.043254,0.043444,0.045724,0.043768,0.043839,0.045479,0.043561,0.050583,0.048397,0.046445,0.043019,0.046147,0.046619,0.049133,0.043092,0.044823,0.043983,0.044250,0.044649,0.043452,0.043717,0.045412,0.043464,0.042566,0.043950,0.043950,0.043725,0.043843,0.043233,0.044009,0.044266,0.043115,0.044081,0.051776,0.045671,0.043894,0.044268,0.043832,0.043664,0.044954,0.043875,0.044663,0.043534,0.044458,0.043500,0.045134,0.045831,0.045271,0.042962,0.043690,0.044980,0.043963,0.043801,0.045541,0.043490,0.045454,0.041965,0.043948,0.043926,0.044659,0.042262,0.051148,0.054533,0.043982,0.043699,0.042826,0.044291,0.044038,0.045385,0.044972,0.043573,0.043826,0.043754,0.043520,0.044060,0.050768,0.048529,0.044191,0.043591,0.044776,0.043719,0.041678,0.044500,0.043917,0.042824,0.044541,0.043592,0.044989,0.044001,0.044800,0.044412,0.046666,0.047322,0.044571,0.045037,0.044914,0.044371,0.045056,0.044413,0.044116,0.043694,0.042893,0.043180,0.044344
